gap,addr,rxtx,subaddr,count,data
11.7,7,TRUE,3,32,67d0a35aefea17d86da4d714455de6d01aa694b99748de83c4688f908a1b62ad19dbe2eadd3fb46b5ce571a86cccbeae296cff1d61c1d5dc9c9fa6d7f2dfeab2
11.6,7,TRUE,20,31,d4acb4193bc1b7e54f49d915fae07e0dfbdc00e7857a78ceca6a0886f8f949bf3cb66c8da49d2a2b336a7f5b51810c18bbf592292e333e0fdf76999b2a3a
11.7,7,TRUE,30,2,311310c2
11.7,4,FALSE,16,9,40bac897d9586f1cc240332d738dcb4a52d7
11.6,4,FALSE,30,2,20ea5a73
11.6,4,TRUE,19,16,3b0221bdca78e3e1ca006fcd3f5abcc539ccb4a7f00c6e50e3b94b007e378d1b
11.6,4,TRUE,20,31,ed0118539b4e8392cc555e5e7828b147169f63effa45f055f014fa46c8d6248510d7eb417aa489f437da6775c5b6fc2e964ceae27d418422be9e31f5030a
11.7,4,TRUE,26,31,bba7eea39784320fff502bbc21c8134d2c8e514ded8d004a66b6f11d6b391af7e298dcc5d86c69f0ff79ac5dd8efe65d41155f6c5a27a6fe2801686b960b
11.6,4,TRUE,30,2,781e2dc3
11.6,1,FALSE,1,10,ecde53e733973f26385e49db4878a43213bd1bc0
26.4,1,FALSE,1,10,ecff8489ddebc52ba7c5dd443c8bd619a3cf0ac1
11.7,1,FALSE,2,5,e5c2f63546f4b35a7967
26.4,1,FALSE,2,5,8b9d831fff18c7505b0a
11.7,1,FALSE,6,16,31b9880f0d2d650e5779acc38c498d4b26f821d10da5d796c061a01c64986a37
26.4,1,FALSE,6,16,9066844dbdd2b87290f02b1478f18d97c7a05585992630842e68bb73c18a9120
11.6,1,FALSE,30,2,f8a647c7
26.4,1,FALSE,30,2,c7ba07cf
11.6,1,TRUE,2,5,2f5b4dfbae76ca0bbf86
26.4,1,TRUE,2,5,ed93d48170d02e027360
11.7,1,TRUE,3,9,673a871d0263a5c07034cb7b33e357525081
26.4,1,TRUE,3,9,9c65a57f2fff1e100aad43993fac799c95fe
11.7,1,TRUE,20,5,8f737c4ded71392f4563
26.4,1,TRUE,20,5,dbe2d1a63f4d866dc1fe
11.6,1,TRUE,30,2,773b33b8
26.4,1,TRUE,30,2,f091e11b
93045.4,7,FALSE,1,10,6b03dc4c64191ab040222dc878bcf444a9c3a2be
11.7,7,FALSE,2,5,ff7635631d5763f4d843
11.7,7,FALSE,6,25,add7aba4666c2504e108e4961232911fe70a391ce5dfd8a5e4f161828cf129f5c3fc0eb379d452abf2c1006e4e4e53d9ba56
11.7,7,FALSE,30,2,05c1ba8c
11.7,7,TRUE,3,32,773c605a97e593d93e61d2d115eac075edabd822999b8f470988de6d144d96d4adb1b48897a5d2f7b60440abcd95dbbbab3e81bee727fa267287fb00520b7afa
11.7,7,TRUE,20,31,8d559121dc328ba2e806b4a8aacd8f7c141eb7da76d35705b1fa9d78f4b1d766dffeed30871675bc853fc06820de4743c02e1db7a6ffba1a69c74b23c823
11.7,7,TRUE,30,2,91f771df
11.7,4,FALSE,16,9,5898637bb028079c2f97ba6799a64e47ff4d
11.7,4,FALSE,30,2,8d564785
11.6,4,TRUE,19,16,7d397628aeee496377d6721232461e718ace21d3bdd0fdcc700d4acf9cc6757f
11.7,4,TRUE,20,31,2dcea72ac2c03e61c630a868d7984cb9fdd57d7b6acbf72fd032e849e4c22498122bf76337674056d1b5625dedd04e0de8a32c847680134cd3beb96cfa47
11.7,4,TRUE,26,31,97a1104a36e7e364c06f97da1f8b37453d9f6f21a757e52b771d5ed32cfa0f3ca92d949ddc90b95f576c51560e4df613bffd49aef9ccb6b74eb2b9222043
11.6,4,TRUE,30,2,ea983d9a
11.6,1,FALSE,1,10,e27622946c5c9378b9224f30259d1c10ade3053a
26.4,1,FALSE,1,10,6353cfe8695bd63530c521201702b4542f539696
11.7,1,FALSE,2,5,fb0ee9d070484dfadfc8
26.4,1,FALSE,2,5,439a3f8503a2e7c95cf9
11.7,1,FALSE,6,16,77f80c4631b15ce122f3a0bc1728bf3eecc19a940f39acc80a9f759b47e94946
26.4,1,FALSE,6,16,d1f1250c8de453b0f2a317fd3e75a7d62283d2e3ba82a5e542d83b4172ef209f
11.7,1,FALSE,30,2,7bcddb90
26.4,1,FALSE,30,2,313ef955
11.7,1,TRUE,2,5,8204236394a5c95b3fcb
26.4,1,TRUE,2,5,9cb96c70aebb4343de1e
11.6,1,TRUE,3,9,b0c134f6e956f7424a725ea6638c4fdcaae8
26.4,1,TRUE,3,9,1b9d60dc8eaf0de740c507faad895a709b26
11.7,1,TRUE,20,5,21e6592bb0b07eb3e569
26.4,1,TRUE,20,5,0bcceec467fe22e897d5
11.7,1,TRUE,30,2,081731df
26.4,1,TRUE,30,2,0a73ff2b
93211.6,7,FALSE,1,10,bec94d7206f10e137e211d3105efedbb9457634f
11.7,7,FALSE,2,5,6f213f0c1ecb2241d17f
11.7,7,FALSE,6,25,cc0dc6914d13cf45ddb808db4de095e7dac71aa5d6924d2d565d95be275f55605b98b516a2f8561eb426a626d2b38a6795c1
11.8,7,FALSE,30,2,8942141f
11.8,7,TRUE,3,32,c7236307528da10bd719e818c41571297ab06bc517aaa7e15ee8cf3960a30ca3e731e352223a5132282548fc6bf77adf79ecfd37d28097a31a7740535ab96c89
11.8,7,TRUE,20,31,a0666fb6398ef835e3ae18246e778dd9181e45b32b594230c6a084abf79f29e56d28a52644ad27045fa34f12bfe2d00d5550029d4c8972bca5a583421c22
11.7,7,TRUE,30,2,6cccf3e7
11.8,4,FALSE,16,9,28bb29bb3a9b126e86b6033bb93e66276742
11.7,4,FALSE,30,2,b5bce895
11.7,4,TRUE,19,16,e48ba4352e11b5f71dcd7227b5ddd8c352c72d070c3246b601149ec81d34a0d2
11.7,4,TRUE,20,31,2fae235ec5a0841742be20fd9055fdfaca839e63c25a74ed71b071ba9b2fc3461c802d6a11e44bef9073ce7698a223bedd5bd157f7acbec65a9ce1f7dc43
11.7,4,TRUE,26,31,15f1dcc708749459325e06e28c3ecd1273b7940517e5d0b608a35ffb67cdb5b035c056016261ba55b42e1c5fd57269df181a81eb3fe9889c27422fc29ebf
11.7,4,TRUE,30,2,5843fc13
11.7,1,FALSE,1,10,07187fb76a664ebce36b958fa0055a2b3f4c7cee
26.4,1,FALSE,1,10,75dc2cc28b1baa0b0b271844e4769073f5229c53
11.7,1,FALSE,2,5,d3291c42387a1bf016f2
26.4,1,FALSE,2,5,6b5143283f5c603e295d
11.7,1,FALSE,6,16,6dff9341e506ec710491a3f9878bf2ba5a6d358732914a96349cdcf2eccb6e1a
26.4,1,FALSE,6,16,394eed75a09e32ee5f75114523afd84440490fe0c0b40042b9c34c4f41cf3e1f
11.7,1,FALSE,30,2,a2af59ee
26.4,1,FALSE,30,2,c8d3ba09
11.6,1,TRUE,2,5,ed8210f5354bdb2bfcad
26.4,1,TRUE,2,5,2c31d1e9a825437ae938
11.7,1,TRUE,3,9,6567d2b12c02833f087c9e5745168cb0a947
26.4,1,TRUE,3,9,278c8e22defcee03c10be8b8ef4d2f15c85d
11.8,1,TRUE,20,5,09a2394993d388be5147
26.4,1,TRUE,20,5,b50cd61cf41896411c76
11.7,1,TRUE,30,2,7905f826
26.4,1,TRUE,30,2,64ccd3e4
93161.5,7,FALSE,1,10,a4f47fa72ad0586efa3fdd532c9a3033707027a7
11.7,7,FALSE,2,5,29e38ede8b8bdb58ee7c
11.7,7,FALSE,6,25,baba2992a0cc2cb7d1a77cbf896d1f40a7c3d83fad9dd7d4e61111a2cc724a8c9b5cf8f198c102c779eacff8d014b8c1c69e
11.7,7,FALSE,30,2,356d2c60
11.7,7,TRUE,3,32,e3e2ae5c6919fa470e51eeaccaed44fcc36f6e9825169800da01e594d252ab5bb00d3354f3b2f529e5c5ce643d159ba611376c1cfb4b019d6970d1946584b416
11.7,7,TRUE,20,31,6a1e93ea55f92c42b8325c18bb246a66abd4739d95f25120e5fdcbc0952b9c6f727125bc191c115af158334bf4d321eaa973de1a40209f5c503ddba9c7f6
11.7,7,TRUE,30,2,4cd7be45
11.7,4,FALSE,16,9,b4edbfd641d15fe3cd13165581c7a3a9ba9d
11.7,4,FALSE,30,2,e0253c6a
11.7,4,TRUE,19,16,c0ec8bf12f8634c0abd5e42c1e95f68adefcbc2b9be18fc9e2a6928cdb2b6222
11.7,4,TRUE,20,31,8c5a2589b2fee0603b5887db84ffbd5154227736fca2c3e5fba73ec5f3fe0ee1ddc3055350ee625b9f15eb7438992c8095b229169b911627588726a619a6
11.7,4,TRUE,26,31,ec113bed33bfaafc71e3ab6eac143f24b2a4fe0f767ed62ace91eebf26947de91d8056d36a9754ac6292b2b63ba0192c9b2fbbc4f98c5ec29341184168f3
11.7,4,TRUE,30,2,8b2b4f67
11.7,1,FALSE,1,10,53cd28cf49135b6eb721a93037c3d94da8eef262
26.4,1,FALSE,1,10,34adb3fbabfcff35c9dc72b813c554cdca004a05
11.6,1,FALSE,2,5,2997be2e8c0f6f81e0d0
26.4,1,FALSE,2,5,c99c94806aa00310332e
11.6,1,FALSE,6,16,cf32296f964dc1145220c2c1e44b8796c2c8260c8d7143798fa4735c070f535d
26.4,1,FALSE,6,16,ba23b727ccb5111a6bf32e48e986a4a36bca81f6d3da2acd8275dc202f61469d
11.6,1,FALSE,30,2,e994496b
26.4,1,FALSE,30,2,0996bc30
11.6,1,TRUE,2,5,20511f1daa65cf4e7375
26.5,1,TRUE,2,5,4edb9ad904b4300863c3
11.7,1,TRUE,3,9,4f03ad7c36aadff851f00311c6a113a3b14b
26.4,1,TRUE,3,9,fa4753655c4d459be9da376ca15ebaac0f74
11.7,1,TRUE,20,5,20173594d705ecefb008
26.4,1,TRUE,20,5,a9ded0087a7ebedf1177
11.7,1,TRUE,30,2,f2f6edea
26.4,1,TRUE,30,2,288019f9
93056.2,7,FALSE,1,10,fc9923f1b8167969ca9ad4e869260c20846da671
11.7,7,FALSE,2,5,73d38b7b8952b13116cf
11.7,7,FALSE,6,25,b0254c5294931f46e120aec116dc8deb9189bf6bce4c1b679a68c82568bb748d6e6cc6bf498e055b5f074b1ce7a677598f40
11.7,7,FALSE,30,2,05274faf
11.7,7,TRUE,3,32,7acadd17108be27264ebd77d1db67eed0c375583d124efcbc8477778efdb836a4fb6f7cc6e8ef06eba72be9cd2019934ebf268c2856179164b6e14da68a4812b
11.8,7,TRUE,20,31,538e7517b135e24427431f3596c21e6fafe9f6017edcfb499b258122ec6a438d27cba025117b20e154d0def0b69be6d45c54ad79201253845ec6a6162dac
11.7,7,TRUE,30,2,866e67db
11.7,4,FALSE,16,9,1ad99d9f0f4c6dd7b9635c0b279cebcd7cd6
11.7,4,FALSE,30,2,d2b4d707
11.6,4,TRUE,19,16,866449ed2c551fc07f5bb3116abdc837f65651bb5858fdadbe15b33853782c2e
11.6,4,TRUE,20,31,78bec82a51f77b77d944e348f5e66330e9d2801941c62788d528b22e9aabcddd37a792ce6a714ab78792db9f2981f52a53c3d56f7ccc6bbcf2eb94585332
11.6,4,TRUE,26,31,af27348d8b4350a12ec4256b13bfc927217eac30d4e36eed3c346e179eddc04e678f7635b69d7b1a052f37fea3605ad7cd436f5a1f4f6bfccf47e180d565
11.6,4,TRUE,30,2,3e51b694
11.6,1,FALSE,1,10,e145f0937012b0644ac68730592110b40d6c7245
26.5,1,FALSE,1,10,35bfe27989025451f484c22e7d3e609198a43904
11.7,1,FALSE,2,5,c28c95f697b64f4939ed
26.4,1,FALSE,2,5,b627e35b7a5ac5d5983e
11.7,1,FALSE,6,16,c3838218250dde374231c4c3aef1af36f3c64a6b789a180843b7bc499a1d1a64
26.4,1,FALSE,6,16,d8142cde931ef07256d611b1e63e76de9e0306b32f481c66a0d2eb8f040b5633
11.6,1,FALSE,30,2,6b5c4f73
26.4,1,FALSE,30,2,5b5259c0
11.7,1,TRUE,2,5,e2edcfa33ecdf97980ad
26.4,1,TRUE,2,5,a25543e624373f56a2ab
11.7,1,TRUE,3,9,043ddb4848d7777ea18153762d615b645675
26.4,1,TRUE,3,9,8db2057bff4c3410af781b542f71b23dd482
11.6,1,TRUE,20,5,c57b80203a06fa8384c6
26.5,1,TRUE,20,5,7068241b01c4e81c6afe
11.6,1,TRUE,30,2,fc9eaab4
26.4,1,TRUE,30,2,564331d4
93192.3,7,FALSE,1,10,5fffdc5f293d391e3a336c37d2bd90de35fca707
11.7,7,FALSE,2,5,359c1cd03267a611a6a8
11.7,7,FALSE,6,25,1f1a758720748d7ff07caabe60f601dcb6957728c09082a81880e25569b14d3fd233c99571687d84a5891d281ecfee189338
11.7,7,FALSE,30,2,67e7da7f
11.7,7,TRUE,3,32,8f89d680bc4b27876e48c56677ca266c40c8d54d5176d44ed28f69118b62e5299a7d79c716d2f77524a0d114174a50a2ef47aaca7a834f46ba7d6bed28abd884
11.7,7,TRUE,20,31,9e2b2f66ff2751264b59fe7b180daa24c00a912a99805aa49335ee07f1c82ec95209ffdcd7b70b1b8b39ded1e251a6779c8df48db503f573cc6480d06e66
11.7,7,TRUE,30,2,863eac8e
11.7,4,FALSE,16,9,811131d07215b30b533dfa5afc0ffeaa3409
11.6,4,FALSE,30,2,d5ae2c41
11.6,4,TRUE,19,16,2b31eb2dcc039f4c07401eab36ff4802f4fc7fa39e788b3d65083a338e384d40
11.6,4,TRUE,20,31,1632a00c326670baae775b1a223e1381ae27dad20ece7a18046dacc3d9ed04b27ceb1932bff33a04391e7e49892801042391b53eba7b4ffbdfa19f5ad06b
11.7,4,TRUE,26,31,e8f5c6a88cd8a00889c5a98874603d9f4b82d9429415239dc681208951c77f19424ea27631cc39506399529237e674d4e32eaf30498d9c8cee8c4534af9b
11.7,4,TRUE,30,2,1c945f8d
11.7,1,FALSE,1,10,c5139712cd46a0f12f9623c80a77541d277393d9
26.4,1,FALSE,1,10,5314a0dce8471d9765ee36cb1cc39c84bf5d669d
11.7,1,FALSE,2,5,51d1f4646ae0ae1fec6c
26.4,1,FALSE,2,5,b8ac3c445e9d9df2ecd2
11.6,1,FALSE,6,16,d13b9278a71b82d09ea4752e75b42ffc5137126ccb98655c8c9aa389cd3e1dbf
26.4,1,FALSE,6,16,30b952470969c413189f4ad7a90b61a669b4428ff979f276d538da59a09e32fe
11.6,1,FALSE,30,2,1c01e276
26.4,1,FALSE,30,2,c97e9e71
11.6,1,TRUE,2,5,ab971967a4bc8c5a8139
26.4,1,TRUE,2,5,ce7097898cb59f7b9a8d
11.6,1,TRUE,3,9,d6d41f8a24cd8ab79a1509c2667cb275a74c
26.4,1,TRUE,3,9,437f3ec6abbea1267690f36ebd90f78afeee
11.7,1,TRUE,20,5,978a9f08e440ae67bda6
26.4,1,TRUE,20,5,da6b67babb8d003ea48b
11.7,1,TRUE,30,2,61859365
26.4,1,TRUE,30,2,fcdc267d
93101.9,7,FALSE,1,10,3acd5fffad3d5fff391a6c885216c50aba45c506
11.7,7,FALSE,2,5,4c91c90c388f7244be03
11.7,7,FALSE,6,25,081c52b7aac54ec4baec3edd350ed39fffe177a8e01649a1b2a5c81347310b706f6428593f68ba7004ff72f273b5e5d788d2
11.7,7,FALSE,30,2,957ab925
11.7,7,TRUE,3,32,daaf7c0eb4be14e3dbebb34c36d6be1b22e174c5197e2ef2af38ffb1b88e6def16fbbed9cff00889c8334ddc483a00709f4d519a81c0c7a12d9cf87f71d12ae2
11.7,7,TRUE,20,31,71d6b4a1c5ce7a25a2447353777cf43480163d3dafc6ac1e113d8cce9893af3bb962f470625dcb473951377fcf31f5a2d5a3fbddcc7ad38b5ffa2361b87a
11.8,7,TRUE,30,2,f6607570
11.8,4,FALSE,16,9,55b42ebbf41f18dfff0d7daa847fa4a9861b
11.6,4,FALSE,30,2,f4d95a39
11.7,4,TRUE,19,16,fbca65fb40a1b432a13e98d3a6042df6102b8e226fecea23409fc3453ecaf494
11.7,4,TRUE,20,31,2cf51d8afbdb1519e199c82047d76a10735c9acd65af77aa7d88c45c58ed5c0154252207d500941e04f06d1fa1d38f7f2c3ca09e675e75717367be41bbe6
11.7,4,TRUE,26,31,505ed1a961936bc50880325aa93d631629edc5e8113e56377ceb6b52432167db8fbe4d161e42e3bde5e08c15784d0ab45e766b2d39b9665f39523a7740a1
11.6,4,TRUE,30,2,9ca1ad1f
11.6,1,FALSE,1,10,80ae0d07ccaab703a619f21dea7e3a64774077ff
26.4,1,FALSE,1,10,b8593c17f6b3b8bad3cb30c963203bdd9ea5b152
11.7,1,FALSE,2,5,533785e6f616aef9d49b
26.4,1,FALSE,2,5,ff982ab620928dd1ea2b
11.7,1,FALSE,6,16,26cfaf222ddae98e87652c44ec1b769ddf777f5fa3837ce52c6d5adfa7c68532
26.4,1,FALSE,6,16,e8c2fe9f74dccada24190668322df728b01a714920ec498404d360816e15f673
11.6,1,FALSE,30,2,c2bf1785
26.4,1,FALSE,30,2,30a9fdf5
11.6,1,TRUE,2,5,677f8cf5f08411419281
26.4,1,TRUE,2,5,61c260b5e279954ff13e
11.7,1,TRUE,3,9,668c55bdadeaddf4714cb2f7344ce4a2bd4f
26.4,1,TRUE,3,9,9f74d34114b96899ae4082ae3d0dbe5319ac
11.7,1,TRUE,20,5,90a03faeff194de9f5d1
26.4,1,TRUE,20,5,af55519a33760cfe8d93
11.7,1,TRUE,30,2,6338ca57
26.4,1,TRUE,30,2,506e7c46
93193.6,7,FALSE,1,10,5f6a99fdf36564ec8ac1a9aae971c808f54c3c60
11.8,7,FALSE,2,5,e260e9d27a85ae5614a0
11.8,7,FALSE,6,25,4f4371c26fa3cb996b7ce06d9a37e7d94d042a03249138fee355cf357bca573f069480e56d845bc314f54a7f2886d5b7a132
11.8,7,FALSE,30,2,3b978a9b
11.7,7,TRUE,3,32,69056999b9608040edc2ba5f5c20bf0d5b95a38fe5135eb64608a06630b9d543264f0b3a0244917b2a0d03443cb3c75ee5d78aaedea4c519d4799f5705cfe88b
11.7,7,TRUE,20,31,c34b7ee567f5bcf024d3d524f6df47b52a9a6bb24535d583d72febdddb761b5f53940e9c73e041012e4e6de40685dfac33730f6ae2f763f4011d9d1bf409
11.7,7,TRUE,30,2,d513f6d9
11.7,4,FALSE,16,9,aa98bba7df4a3ce7de33eb325ff2c6fc2d88
11.7,4,FALSE,30,2,db37758b
11.7,4,TRUE,19,16,5de47b1bf17c133191ea526be271ce750b4af0f9765a85f3fd6ffb7e313be912
11.7,4,TRUE,20,31,ffc13e1f20a6da39f79c4dd573caa5863e50864ca12338fa0cdfb238f7e71ad00f9865edd09bdaad6b54a93080f25fa52db419cd2fc783a6c63120c5da7b
11.7,4,TRUE,26,31,17bde21d3afa7ba288ebdf35210d30a34d26287759888466a018cf0a3a60d4126edd9d85d73c772b0f0cf548617a2b1f90d9b194cd43e5810a690677a88a
11.6,4,TRUE,30,2,0a5c05ea
11.6,1,FALSE,1,10,ff01b935f8b10d8c38387836edc69d133d2157b6
26.4,1,FALSE,1,10,dbab6901ec57328ed847a38a127770d711088ea3
11.7,1,FALSE,2,5,2e1caf5ed4d5f1974a9a
26.4,1,FALSE,2,5,764c09ec8575471ec76d
11.6,1,FALSE,6,16,5d18edf446ad47b0feca334152e9ffc0c9872b10aa0e03abad103ff8028e2884
26.5,1,FALSE,6,16,fcd6247eed23a7d3042447d47cb86ee60e4617d82a6f2c585b4c8afa89b4265e
11.6,1,FALSE,30,2,8e527e95
26.4,1,FALSE,30,2,16e28f68
11.7,1,TRUE,2,5,8b1f376704eeb8b0ede3
26.4,1,TRUE,2,5,30e49c844b9579c49490
11.7,1,TRUE,3,9,d3da77f0fe412e9c197c1de918267947508a
26.4,1,TRUE,3,9,84b969d09cb861540d0bdece11c2e9cb3318
11.7,1,TRUE,20,5,2ca4d3928a3b5d288e5d
26.4,1,TRUE,20,5,b39e9fdfb77704c4f766
11.7,1,TRUE,30,2,6a200360
26.4,1,TRUE,30,2,668ee581
93127.5,7,FALSE,1,10,b58c0aab20a5e69b242879b39fb440d15dc679d4
11.7,7,FALSE,2,5,8aea4c1d7fab1c86f980
11.7,7,FALSE,6,25,97c861acceb126e5ebcf84574008a6bb11a8a8283b8babeb9e2e68e4d900125d4d70ccc53bb4fcedd2ac4f658ad461f450bc
11.7,7,FALSE,30,2,2bfec772
11.7,7,TRUE,3,32,2000cf8a0e09108581b89075faf0c5d5c74bd2c5ad702d8f9280af322b6d9a4c4ddaf2fc51d6ab2379c2ef29633600a60234d7cfce8b12e163144a7f5ad65b5f
11.7,7,TRUE,20,31,717046fa44dedfab813d2426a4f5fbbdcb169c4c04e6346bc85f8b945c3ab84381cf744c21b1d08e8d894a5330929f35e671932fd1e8f9f532ae0064f7d9
11.7,7,TRUE,30,2,ddf7903a
11.7,4,FALSE,16,9,d223d07ba833975426141b614db4bc05742c
11.7,4,FALSE,30,2,417c6f9a
11.7,4,TRUE,19,16,759f717ba911f1303ae119ab5db50d91ff5911d2cc5889e88c184952615d778a
11.7,4,TRUE,20,31,8de0eb9034c0b75bf389f754006d3c45e0a48d5db58a724cd041ecd07243bb055aca6908bc2dfc5ba8300d8ee7f7d8475e3682a8034177f04d68256bf8b9
11.7,4,TRUE,26,31,04fa43678e410b9170be0278719b96666eef1233ed432ac2172f7d82d94fccb76991fc1e58ef5fc2e2e9586be7e7bc5af6daf72519eb2eaa9847300efbf6
11.7,4,TRUE,30,2,225a236d
11.7,1,FALSE,1,10,62fd0343ab21b3506694427c73ec0de945502e82
26.4,1,FALSE,1,10,56dcd7db8b3f53ece36c13753c9227ff9f3538f2
11.6,1,FALSE,2,5,7db2833d6fe1732a7544
26.4,1,FALSE,2,5,dee4f878ddeef2ec6d34
11.6,1,FALSE,6,16,a07087d5d81233e5af35a8973bd2aa4cb0078ee847ca0b016bd1c0406b57d91e
26.4,1,FALSE,6,16,ee0cbbd82898869e1b39193c768fd17307c33742e5a757db34d062b401a20dc6
11.6,1,FALSE,30,2,f8883e6e
26.5,1,FALSE,30,2,c0a86ad1
11.7,1,TRUE,2,5,f471138d4a497064ee32
26.4,1,TRUE,2,5,6a8d090b836c487ff555
11.7,1,TRUE,3,9,f99d24d42bca7df8cc4cfa624ef98c44ce78
26.4,1,TRUE,3,9,841d48fb6cb5fcb4c348bceaa54ceb5618ae
11.7,1,TRUE,20,5,2ce79225065431fbf21d
26.4,1,TRUE,20,5,bf8c2ea64f4ed9ab7051
11.7,1,TRUE,30,2,d3dde12f
26.4,1,TRUE,30,2,834bf625
93157.6,7,FALSE,1,10,fffb4a376c01a22b83b8a3dc4d266d2aab3fe016
11.7,7,FALSE,2,5,fe69dad6b78e7cee3975
11.7,7,FALSE,6,25,b607bab76d3c7a280e58f64472caf93c725e5f4f7ae3be4f1745a176adab612fbf0f5bf074543956890315d3a5a06687a4b6
11.8,7,FALSE,30,2,e619caff
11.8,7,TRUE,3,32,9a68c65548e6d7964967ca06aff4680bb7d61622148b52d7d649e3e9cddfd0eab9315a8e3ed7f4950c704fcf9e32d3e6b2d0cc393bcbc3e059ecc22f06830a4b
11.7,7,TRUE,20,31,4457abe60792d217bb741b25e61d4352396c9dcba68c8a76bbc95f26bbae81dadce6d831028c5e9fab71fe54a793a09dd818c1707e2eff3ad38b06550eb4
11.7,7,TRUE,30,2,ef4ab040
11.7,4,FALSE,16,9,7da0f11c598d851bc6da8c3d3d3cbb66618f
11.6,4,FALSE,30,2,6bacb2c4
11.7,4,TRUE,19,16,0d3fb763ebac61cbf5d3b54f2e6e208907ef24ceb7e1ab09600fb8047eb88d24
11.7,4,TRUE,20,31,e97b1ca8a8a37619c574d7756f5f9a8ed8ebbc9ed390ac30a5ffb3cf93a200dbcf47f9aa98e2368ca8f071265251424b3304ba2fcf655aab743b666f96c2
11.7,4,TRUE,26,31,b1b26679947cd35a3e77f2c63fc21bd37b2bc348d9f29cdae87f1b4e63dcd64a66650f7cba54f5a7eac0c8f120d75b7c7a4a586c33563202d6aa62b103f3
11.7,4,TRUE,30,2,3dc214ea
11.7,1,FALSE,1,10,e9ed0767e1548b984923950292bb1319c1f49a5f
26.4,1,FALSE,1,10,6faeeca33deabe076bed5af593d4efbe6197686f
11.6,1,FALSE,2,5,cdaebf47847f6516cccf
26.4,1,FALSE,2,5,02a0fd7273203912f5ce
11.6,1,FALSE,6,16,0436e1f5470783f807d7ec5aa3b01ea7e96e4a4a3731dcbd5b3d9ffc99865f78
26.4,1,FALSE,6,16,3c2c915c31d6b355c63a4885fe2e9a02362e62370ca00449794a3ddf3fb0927f
11.6,1,FALSE,30,2,1729b97a
26.4,1,FALSE,30,2,3126c852
11.7,1,TRUE,2,5,939bffbf8d546f57d892
26.5,1,TRUE,2,5,38e6b6a847bdc355c62c
11.7,1,TRUE,3,9,effc3cbfafa5d31d20e9541d3189b29a71b2
26.4,1,TRUE,3,9,88a85fff8fdaa4fbf3c803852c3330eec1fc
11.7,1,TRUE,20,5,5ad1be65c54625aa36dc
26.4,1,TRUE,20,5,3d4c18632c7dd9dc2ae3
11.7,1,TRUE,30,2,2b84f742
26.4,1,TRUE,30,2,a240e2df
93212.6,7,FALSE,1,10,19d06663ffd4ba4ee005b955f32fdfda4f22de13
11.7,7,FALSE,2,5,e0556a357c00cdc39718
11.7,7,FALSE,6,25,983e26871973d9b0f19c1c1b719456db7a7b5dcc61148c69ae17c5e93664ce2dd1b9249dd10daaeab9481a8b1efd2e70d8f3
11.7,7,FALSE,30,2,ac5de017
11.7,7,TRUE,3,32,dbbf9d09a4cfcc908a907bf011c795c671a54764aced424df34223fc6f8844002ff63524b6009c2f9f35aff61f5c3dde2a4e83c9fa3c3ea37e475e5230f9a04c
11.7,7,TRUE,20,31,0a7b5ae910a61dcc095757d6a48a316e85676c6bf55cf3e8843dbfb06c67c739b8ad24c035d586aa1bc779c8d5ca52e90fdc4047ad3393f6fe037dc7c4cc
11.7,7,TRUE,30,2,df8d7c7d
11.7,4,FALSE,16,9,45307e763ee2b4c8cc520f2d8da31948261f
11.6,4,FALSE,30,2,f89992cb
11.6,4,TRUE,19,16,502588e240155c252b2d1181ebd8b37be35e693b0aa77e350350a5aa7badccda
11.6,4,TRUE,20,31,eba63132c7b5709f55d48b30c31f368a16641a7142dbc43ee3eacc920b2aa25bc99210da03af96008034376609fb91e323cf59bbd5040cec113483d2dc14
11.6,4,TRUE,26,31,b90686f50aec82d6e406c64eb4980f1e021e2911ef146238b02f6653646771cc7c2ea8abdfd428e21a8d2239b05f21d09c5bc6de9e1ea73ed0ba31371d65
11.6,4,TRUE,30,2,ef98d29f
11.6,1,FALSE,1,10,90262d2d8f60fddbc736cfee0bb227854bd2e7cd
26.5,1,FALSE,1,10,33da5fb7c76d21dc019f8f1b097f8ba1dab759f3
11.7,1,FALSE,2,5,b1175b4288a2cfc9ccfe
26.4,1,FALSE,2,5,d760082dd74128533565
11.7,1,FALSE,6,16,c4951815cd639125169158fabb2dfaa1d8aa641c6039a16c91e715393943b38b
26.4,1,FALSE,6,16,cb4b0bac500b73f2c6f5f8d678498158dc1d4ba60be78a4e1a853b5bf089dfe7
11.7,1,FALSE,30,2,68a15bc8
26.4,1,FALSE,30,2,f2a2cea7
11.7,1,TRUE,2,5,daad4becf18e7f5831e1
26.4,1,TRUE,2,5,a39fb9b78700b54381e8
11.6,1,TRUE,3,9,e0ac71c969088015f7738a409f166490dcb2
26.4,1,TRUE,3,9,876b1a92a514a8f2cef4696d71ea560ec77b
11.7,1,TRUE,20,5,f0ee1121291b9632dcc9
26.4,1,TRUE,20,5,9ec1ea1b4fece964561a
11.7,1,TRUE,30,2,d93bcebc
26.4,1,TRUE,30,2,13cc8d58
93086.3,7,FALSE,1,10,cbd0ebf7a6abad6ee97d4b3870f08ff63ed0904e
11.7,7,FALSE,2,5,25e28ba7d3c8cbda8921
